Loading detector: yolov8n_openvino_model [openvino]
Loading pose model: yolov8n-pose_openvino_model [openvino]
Loading /home/hugo/seatnow/yolov8n_openvino_model for OpenVINO inference...
Using OpenVINO LATENCY mode for batch=1 inference on (CPU)...
스트림 확인 중: rtsp://127.0.0.1:8554/seatnow
Live: rtsp://127.0.0.1:8554/seatnow — 2560x1440, 29.970 fps, codec=hevc
하드웨어 디코딩 켜짐 (vaapi)
Analyzing every 15s (newest 5 frames majority vote, live)
Loading /home/hugo/seatnow/yolov8n_openvino_model for OpenVINO inference...
Using OpenVINO LATENCY mode for batch=1 inference on (CPU)...
Loading /home/hugo/seatnow/yolov8n-pose_openvino_model for OpenVINO inference...
Using OpenVINO LATENCY mode for batch=1 inference on (CPU)...
[2985.0s] tables=12 occupied=3 empty=7 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5027ms
[3000.0s] tables=12 occupied=3 empty=7 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5016ms
[3015.0s] tables=12 occupied=3 empty=7 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=4993ms
[3030.0s] tables=12 occupied=3 empty=7 ignore=0 poses(seated/standing/unknown)=0/3/0 inference=7019ms
[3045.0s] tables=12 occupied=3 empty=7 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=4934ms
[3060.0s] tables=12 occupied=3 empty=7 ignore=0 poses(seated/standing/unknown)=0/3/0 inference=6453ms
[3075.0s] tables=12 occupied=3 empty=7 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5019ms
[3090.0s] tables=12 occupied=3 empty=7 ignore=0 poses(seated/standing/unknown)=0/3/0 inference=6704ms
[3105.0s] tables=12 occupied=3 empty=7 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=4975ms
[3120.0s] tables=12 occupied=3 empty=7 ignore=0 poses(seated/standing/unknown)=0/3/0 inference=6690ms
[3135.0s] tables=12 occupied=3 empty=7 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5044ms
[3149.9s] tables=12 occupied=4 empty=6 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=6220ms
[3165.0s] tables=12 occupied=4 empty=7 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5432ms
[3180.0s] tables=12 occupied=4 empty=6 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=6177ms
[3195.0s] tables=12 occupied=4 empty=7 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5506ms
[3210.0s] tables=12 occupied=4 empty=6 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5997ms
[3225.0s] tables=12 occupied=4 empty=7 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5419ms
[3240.0s] tables=12 occupied=4 empty=7 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=6625ms
[3255.0s] tables=12 occupied=4 empty=7 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5355ms
[3270.0s] tables=12 occupied=4 empty=7 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=7045ms
[3285.0s] tables=12 occupied=4 empty=7 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5412ms
[3300.0s] tables=12 occupied=4 empty=7 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=6716ms
[3315.0s] tables=12 occupied=3 empty=8 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5228ms
[3330.0s] tables=12 occupied=3 empty=8 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5989ms
[3345.0s] tables=12 occupied=3 empty=8 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5594ms
[3360.0s] tables=12 occupied=3 empty=8 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=6660ms
[3375.0s] tables=12 occupied=3 empty=8 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5361ms
[3390.0s] tables=12 occupied=3 empty=8 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5585ms
[3405.0s] tables=12 occupied=3 empty=8 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5018ms
[3420.0s] tables=12 occupied=3 empty=8 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5277ms
[3435.0s] tables=12 occupied=3 empty=6 ignore=0 poses(seated/standing/unknown)=0/3/0 inference=5699ms
[3450.0s] tables=12 occupied=3 empty=8 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5816ms
[3465.0s] tables=12 occupied=3 empty=6 ignore=0 poses(seated/standing/unknown)=0/3/0 inference=5651ms
[3480.0s] tables=12 occupied=3 empty=8 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5386ms
[3495.0s] tables=12 occupied=3 empty=6 ignore=0 poses(seated/standing/unknown)=0/4/0 inference=5608ms
[3510.0s] tables=12 occupied=3 empty=8 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5686ms
[3525.0s] tables=12 occupied=3 empty=6 ignore=0 poses(seated/standing/unknown)=0/4/0 inference=5523ms
[3540.0s] tables=12 occupied=3 empty=8 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=5398ms
[3554.9s] tables=12 occupied=3 empty=6 ignore=0 poses(seated/standing/unknown)=0/4/0 inference=6581ms
[3570.0s] tables=12 occupied=3 empty=8 ignore=0 poses(seated/standing/unknown)=0/2/0 inference=6471ms
[3585.0s] tables=12 occupied=3 empty=6 ignore=0 poses(seated/standing/unknown)=0/4/0 inference=6435ms

Completed 240 live ticks in 3600.2s (프레임 없음 0, 건너뛴 슬롯 0, 재연결 0)
틱 시간: 평균 5.64s · p95 6.83s · 최대 10.03s (첫 틱 10.03s) · 합격선 7.5s
메모리(이 프로세스): 처음 582MB → 마지막 1285MB (최대 1351MB) · ffmpeg 330MB
디코딩: vaapi
JSONL log: results/live/run_4mp_h265.jsonl
Summary: results/live/run_4mp_h265_summary.json
